display_name,is_system_created,service_type,service_entries,id,path
Office communication server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5075', '5076', '5077'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Office_communication_server', 'display_name': 'Office communication server'}]",['id'],/infra/services/Office_communication_server
Oracle,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1521'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle', 'display_name': 'Oracle'}]",['id'],/infra/services/Oracle
Oracle Application Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_SSL_port', 'display_name': 'Oracle HTTP Server SSL port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3701'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_OC4J_JMS', 'display_name': 'Oracle OC4J JMS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Notification_Service_local_port', 'display_name': 'Oracle Notification Service local port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3201'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_OC4J_RMI', 'display_name': 'Oracle OC4J RMI'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7501'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_Port_Tunneling', 'display_name': 'Oracle HTTP Server Port Tunneling'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4401'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'OracleAS_Certificate_Authority_(OCA)_-_Mutual_Authentication', 'display_name': 'OracleAS Certificate Authority (OCA) - Mutual Authentication'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4444'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle9iAS_Web_Cache_HTTP_Listen(SSL)_port', 'display_name': 'Oracle9iAS Web Cache HTTP Listen(SSL) port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3601'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_OC4J_IIOPS2', 'display_name': 'Oracle OC4J IIOPS2'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1809'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1809)', 'display_name': 'Oracle Intelligent Agent (1809)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3501'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_OC4J_IIOPS1', 'display_name': 'Oracle OC4J IIOPS1'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Forms_Server_6_-_6i', 'display_name': 'Oracle Forms Server 6 / 6i'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Java_Object_Cache_port', 'display_name': 'Java Object Cache port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4400'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'OracleAS_Certificate_Authority_(OCA)_-_Server_Authentication', 'display_name': 'OracleAS Certificate Authority (OCA) - Server Authentication'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6668'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle9iAS_Clickstream_Collector_Agent', 'display_name': 'Oracle9iAS Clickstream Collector Agent'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(SSL)', 'display_name': 'Oracle Internet Directory(SSL)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4001'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle9iAS_Web_Cache_Invalidation_port', 'display_name': 'Oracle9iAS Web Cache Invalidation port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3301'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_OC4J_AJP', 'display_name': 'Oracle OC4J AJP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['14000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'OS_Agent', 'display_name': 'OS Agent'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6003'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Notification_Service_request_port', 'display_name': 'Oracle Notification Service request port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3339'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Enterprise_Manager_Reporting_port', 'display_name': 'Enterprise Manager Reporting port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9998'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_SOAP_Server', 'display_name': 'Oracle SOAP Server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7778'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_listen_port', 'display_name': 'Oracle HTTP Server listen port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4002'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle9iAS_Web_Cache_Statistics_port', 'display_name': 'Oracle9iAS Web Cache Statistics port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8007'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_Jserv_port', 'display_name': 'Oracle HTTP Server Jserv port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle9iAS_Web_Cache_Admin_port', 'display_name': 'Oracle9iAS Web Cache Admin port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1808'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1808)', 'display_name': 'Oracle Intelligent Agent (1808)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DCM_Java_Object_Cache_port', 'display_name': 'DCM Java Object Cache port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7200'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_Diagnostic_Port', 'display_name': 'Oracle HTTP Server Diagnostic Port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6200'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Notification_Service_remote_port', 'display_name': 'Oracle Notification Service remote port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7779'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle9iAS_Web_Cache_HTTP_Listen(non-SSL)_port', 'display_name': 'Oracle9iAS Web Cache HTTP Listen(non-SSL) port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1748'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1748)', 'display_name': 'Oracle Intelligent Agent (1748)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7777'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_port', 'display_name': 'Oracle HTTP Server port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1754'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1754)', 'display_name': 'Oracle Intelligent Agent (1754)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4032'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(non-SSL,_4032)', 'display_name': 'Oracle Internet Directory(non-SSL, 4032)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4031'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(SSL,_4031)', 'display_name': 'Oracle Internet Directory(SSL, 4031)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(non-SSL)', 'display_name': 'Oracle Internet Directory(non-SSL)'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3401'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_OC4J_IIOP', 'display_name': 'Oracle OC4J IIOP'}]",['id'],/infra/services/Oracle_Application_Server
Oracle Connection Manager (CMAN),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1630'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Connection_Manager_(CMAN)', 'display_name': 'Oracle Connection Manager (CMAN)'}]",['id'],/infra/services/Oracle_Connection_Manager_(CMAN)
Oracle Connection Manager Admin (CMAN),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1830'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Connection_Manager_Admin_(CMAN)', 'display_name': 'Oracle Connection Manager Admin (CMAN)'}]",['id'],/infra/services/Oracle_Connection_Manager_Admin_(CMAN)
Oracle Database,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1521'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Net_Listener_-_Enterprise_Manager_Repository_port', 'display_name': 'Oracle Net Listener / Enterprise Manager Repository port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_XMLDB_FTP_Port', 'display_name': 'Oracle XMLDB FTP Port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2482'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_GIOP_IIOP_for_SSL', 'display_name': 'Oracle GIOP IIOP for SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1575'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Names', 'display_name': 'Oracle Names'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_XMLDB_HTTP_port', 'display_name': 'Oracle XMLDB HTTP port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2481'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_GIOP_IIOP', 'display_name': 'Oracle GIOP IIOP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1526'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Net_Listener', 'display_name': 'Oracle Net Listener'}]",['id'],/infra/services/Oracle_Database
Oracle Enterprise Manager,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1831'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Enterprise_ManagerAgent_port', 'display_name': 'Enterprise ManagerAgent port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1810'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Enterprise_Manager_Servlet_port_SSL', 'display_name': 'Enterprise Manager Servlet port SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1850'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Enterprise_Manager_RMI_port', 'display_name': 'Enterprise Manager RMI port'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['44000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Log_Loader', 'display_name': 'Log Loader'}]",['id'],/infra/services/Oracle_Enterprise_Manager
Oracle Enterprise Manager Web,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5500'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Enterprise_Manager_Web_Console', 'display_name': 'Oracle Enterprise Manager Web Console'}]",['id'],/infra/services/Oracle_Enterprise_Manager_Web
Oracle Enterprise Manager Web Console,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5500'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Enterprise_Manager_Web_Console', 'display_name': 'Oracle Enterprise Manager Web Console'}]",['id'],/infra/services/Oracle_Enterprise_Manager_Web_Console
Oracle Forms Server 6 / 6i,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Forms_Server_6_-_6i', 'display_name': 'Oracle Forms Server 6 / 6i'}]",['id'],/infra/services/Oracle_Forms_Server_6_-_6i
Oracle GIOP IIOP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2481'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_GIOP_IIOP', 'display_name': 'Oracle GIOP IIOP'}]",['id'],/infra/services/Oracle_GIOP_IIOP
Oracle GIOP IIOP for SSL,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2482'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_GIOP_IIOP_for_SSL', 'display_name': 'Oracle GIOP IIOP for SSL'}]",['id'],/infra/services/Oracle_GIOP_IIOP_for_SSL
Oracle HTTP Server Diagnostic Port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7200'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_Diagnostic_Port', 'display_name': 'Oracle HTTP Server Diagnostic Port'}]",['id'],/infra/services/Oracle_HTTP_Server_Diagnostic_Port
Oracle HTTP Server Jserv port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8007'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_Jserv_port', 'display_name': 'Oracle HTTP Server Jserv port'}]",['id'],/infra/services/Oracle_HTTP_Server_Jserv_port
Oracle HTTP Server Port Tunneling,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7501'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_Port_Tunneling', 'display_name': 'Oracle HTTP Server Port Tunneling'}]",['id'],/infra/services/Oracle_HTTP_Server_Port_Tunneling
Oracle HTTP Server SSL port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_SSL_port', 'display_name': 'Oracle HTTP Server SSL port'}]",['id'],/infra/services/Oracle_HTTP_Server_SSL_port
Oracle HTTP Server listen port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7778'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_listen_port', 'display_name': 'Oracle HTTP Server listen port'}]",['id'],/infra/services/Oracle_HTTP_Server_listen_port
Oracle HTTP Server port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7777'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_HTTP_Server_port', 'display_name': 'Oracle HTTP Server port'}]",['id'],/infra/services/Oracle_HTTP_Server_port
Oracle Intelligent Agent (1748),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1748'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1748)', 'display_name': 'Oracle Intelligent Agent (1748)'}]",['id'],/infra/services/Oracle_Intelligent_Agent_(1748)
Oracle Intelligent Agent (1754),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1754'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1754)', 'display_name': 'Oracle Intelligent Agent (1754)'}]",['id'],/infra/services/Oracle_Intelligent_Agent_(1754)
Oracle Intelligent Agent (1808),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1808'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1808)', 'display_name': 'Oracle Intelligent Agent (1808)'}]",['id'],/infra/services/Oracle_Intelligent_Agent_(1808)
Oracle Intelligent Agent (1809),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1809'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Intelligent_Agent_(1809)', 'display_name': 'Oracle Intelligent Agent (1809)'}]",['id'],/infra/services/Oracle_Intelligent_Agent_(1809)
Oracle Internet Directory(SSL),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(SSL)', 'display_name': 'Oracle Internet Directory(SSL)'}]",['id'],/infra/services/Oracle_Internet_Directory(SSL)
"Oracle Internet Directory(SSL, 4031)",True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4031'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(SSL,_4031)', 'display_name': 'Oracle Internet Directory(SSL, 4031)'}]",['id'],"/infra/services/Oracle_Internet_Directory(SSL,_4031)"
Oracle Internet Directory(non-SSL),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(non-SSL)', 'display_name': 'Oracle Internet Directory(non-SSL)'}]",['id'],/infra/services/Oracle_Internet_Directory(non-SSL)
"Oracle Internet Directory(non-SSL, 4032)",True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4032'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Internet_Directory(non-SSL,_4032)', 'display_name': 'Oracle Internet Directory(non-SSL, 4032)'}]",['id'],"/infra/services/Oracle_Internet_Directory(non-SSL,_4032)"
Oracle JDBC for Rdb Thin Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1701'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_JDBC_for_Rdb_Thin_Server', 'display_name': 'Oracle JDBC for Rdb Thin Server'}]",['id'],/infra/services/Oracle_JDBC_for_Rdb_Thin_Server
Oracle Names,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1575'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Names', 'display_name': 'Oracle Names'}]",['id'],/infra/services/Oracle_Names
Oracle Net Listener,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1526'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Net_Listener', 'display_name': 'Oracle Net Listener'}]",['id'],/infra/services/Oracle_Net_Listener
Oracle Net Listener / Enterprise Manager Repository port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1521'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Net_Listener_-_Enterprise_Manager_Repository_port', 'display_name': 'Oracle Net Listener / Enterprise Manager Repository port'}]",['id'],/infra/services/Oracle_Net_Listener_-_Enterprise_Manager_Repository_port
Oracle Notification Service local port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Notification_Service_local_port', 'display_name': 'Oracle Notification Service local port'}]",['id'],/infra/services/Oracle_Notification_Service_local_port
Oracle Notification Service remote port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6200'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Notification_Service_remote_port', 'display_name': 'Oracle Notification Service remote port'}]",['id'],/infra/services/Oracle_Notification_Service_remote_port
Oracle Notification Service request port,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['6003'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle_Notification_Service_request_port', 'display_name': 'Oracle Notification Service request port'}]",['id'],/infra/services/Oracle_Notification_Service_request_port
